stop_id,lat,lon,ward,is_existing_stop,nearest_node_degree,is_intersection,road_type,distance_to_major_road,distance_to_nearest_stop,distance_to_2nd_nearest,distance_to_3rd_nearest,avg_spacing_3_nearest,spacing_regularity,stops_within_500m,stops_within_1km,stop_density_1km,pop_density_500m,pop_not_served_nearby,poverty_rate_weighted_pop,route_count_serving,trips_per_day,trips_per_hour_peak,trips_per_hour_offpeak,avg_headway_minutes,service_span_hours,routes_within_500m,avg_speed_daily,avg_speed_peak,avg_speed_offpeak,congestion_pct_daily,congestion_pct_peak,trip_count_daily,trip_count_peak,demand_variability_cv,dominant_congestion_level,ward_pct_access,ward_population,ward_pop_density,ward_poverty_rate,ward_pop_not_served,is_benchmark_ward,ward_service_per_capita,ward_category,distance_to_cbd,coverage_efficiency_nearby,demand_supply_ratio,network_accessibility,equity_score,is_good_stop,pop_within_200m,pop_within_500m,pop_within_1km
0511TSK,-1.317415237,36.91904068,Embakasi Ward,True,4,True,unclassified,58.741098183798925,39.70789528279196,41.760515932539896,75.20127281215996,52.22322800916394,16.26952611703472,15,26,8.276057040778557,3009.05,29594,170.15776873711866,1,1,0.125,0,1440.0,0,1,17.95428871024195,11.727983489233942,21.067441320745957,57.05751424501424,91.34615384615384,157,71.0,0.49145488467534104,congested,22.437747821685697,127185.79787032236,3009.05,7.2,98648.0,False,4.696541149526535,severely_underserved,11.834878177589102,0.8310276970994702,1179.5,0.06695558202987223,5035649.00800629,0,377.0,2359,9448
0511TUS,-1.397014,36.753156,Karen Ward,True,6,True,residential,17.64925480881819,19.901143008778003,44.37461895004302,119.2201397186846,61.16530055916854,42.24934728126877,14,27,8.594366926962348,1262.36,16628,125.91481364439315,2,2,0.25,0,720.0,0,2,17.525880710539663,11.312916796039236,21.07614580453991,61.082251082251084,92.5,74,31.0,0.4946520579370008,congested,38.49922811522797,90123.85907777146,1262.36,12.7,55427.0,False,20.19443040526538,severely_underserved,14.21158204818049,1.3749724326867132,0.0,0.32172867288847035,2093711.5212789692,0,0.0,0,0
0511TYK,-1.317689538,36.91878319,Embakasi Ward,True,4,True,unclassified,23.86509911068885,4.039109180945058,36.56051394344703,41.760515932539896,27.453379685643995,16.691935230764454,15,24,7.639437268410976,3009.05,29594,170.15776873711866,1,1,0.125,0,1440.0,0,1,17.95428871024195,11.727983489233942,21.067441320745957,57.05751424501424,91.34615384615384,157,71.0,0.49145488467534104,congested,22.437747821685697,127185.79787032236,3009.05,7.2,98648.0,False,4.696541149526535,severely_underserved,11.816443346681336,0.8975099128674279,1179.5,0.1608680497187524,5035649.00800629,0,377.0,2359,9475
0511UCC,-1.276622,36.970368,Ruai Ward,True,2,False,residential,85.26023369230768,99.51654921509684,190.9655904679282,221.6784700448889,170.72020324263795,51.88635339619693,16,30,9.549296585513721,575.54,15749,49.723086485794404,1,1,0.125,0,1440.0,0,1,16.372853708719283,11.665944731412583,19.510793026923754,66.66666666666666,91.66666666666667,58,23.0,0.5384139285834049,congested,9.222196984665507,57829.6892264539,575.54,11.0,52497.0,False,12.265902563572007,severely_underserved,17.061922519182446,0.29749022531179053,376.0,0.023185654784266502,783088.8890647761,0,109.0,752,3110
0511UCH,-1.323310733,36.80193543,Nairobi West Ward,True,3,True,secondary,14.33478839813291,30.315865175446092,35.85105270481586,182.28990607722437,82.81894131916211,70.37288397136628,13,18,5.729577951308232,11102.58,9939,1107.4331345036017,2,2,0.25,0,720.0,0,2,17.73181138157092,11.435384995598536,20.880024574557112,57.01554232804233,93.75,242,107.0,0.5580407232100865,congested,56.79149445936021,76676.38743229359,11102.58,12.7,33131.0,False,14.11994882548004,underserved,4.441243509957598,2.989026024176853,1614.3333333333333,0.19563360915793698,11006777.923831297,0,815.0,4843,43433
0511UHU,-1.323637962,36.80032611,Nairobi West Ward,True,3,True,secondary,15.841036433670231,27.41623805362684,117.38044287097615,156.0082800002789,100.26832030829395,53.87390751840556,16,16,5.092958178940651,11102.58,9939,1107.4331345036017,2,2,0.25,0,720.0,0,2,23.69082151948292,15.855059154149327,27.608702702149714,39.54778439153439,86.71875,289,121.0,0.48572900050233286,congested,56.79149445936021,76676.38743229359,11102.58,12.7,33131.0,False,14.11994882548004,underserved,4.54574635830714,3.3406761446682474,1616.0,0.17813630484179163,11006777.923831297,0,822.0,4848,42037
0511UNG,-1.358405112,36.9076252,South C Ward,True,5,True,tertiary,477.1383013649067,140.0919342596812,206.5632893154944,231.80693886664992,192.82072081394185,38.68293473250593,6,10,3.183098861837907,4658.94,9969,464.70861076112124,1,1,0.125,0,1440.0,0,1,22.032829285274797,16.471290048572804,25.4553149693991,44.24242424242424,87.5,114,42.0,0.49256825899300866,congested,52.75712751657217,70344.6251026133,4658.94,12.7,33233.0,False,22.422940360154616,underserved,12.851120954881166,4.796102501506561,1827.5,0.010457225421445768,4632680.140677618,0,584.0,3655,14779
0511USO,-1.323233128,36.77862167,Mugumo-ini Ward,True,6,True,residential,384.40531381660384,135.04247242461472,154.88107618527778,157.44466882121623,149.1227391437029,10.011108328959931,11,35,11.140846016432674,959.11,33395,95.66697052700809,1,1,0.125,0,1440.0,0,1,23.69082151948292,15.855059154149327,27.608702702149714,39.54778439153439,86.71875,289,121.0,0.48572900050233286,congested,8.187153010773127,121245.03465058042,959.11,12.7,111319.0,False,11.54686461210309,severely_underserved,5.930136133984533,0.22742091696592018,376.0,0.015568026140021297,3194798.4807494353,0,120.0,752,21588
0511UYT,-1.317756236,36.91834331,Embakasi Ward,True,4,True,unclassified,27.470194825209674,13.493897254021618,13.546244752103732,49.38477666587801,25.474972890667786,16.90679789299621,15,23,7.321127382227186,3009.05,29594,170.15776873711866,1,1,0.125,0,1440.0,0,1,17.95428871024195,11.727983489233942,21.067441320745957,57.05751424501424,91.34615384615384,157,71.0,0.49145488467534104,congested,22.437747821685697,127185.79787032236,3009.05,7.2,98648.0,False,4.696541149526535,severely_underserved,11.77191446302163,0.934906159236904,1179.5,0.14049780918457558,5035649.00800629,0,377.0,2359,9538
0511VHO,-1.310731173,36.83526993,Nairobi South Ward,True,6,True,residential,613.9581460423277,7.653430946775688,10.399631267412126,82.9649652324446,33.67267581554414,34.87293841954316,32,81,25.783100780887047,9511.63,1890,1494.083346583214,1,1,0.125,0,1440.0,0,1,17.243300893072206,11.884733802396095,20.1012033414328,63.47116048203005,93.75,190,84.0,0.5831369347890785,congested,88.83591703745924,56437.63657436855,9511.63,20.0,6301.0,True,27.94825278083469,adequately_served,3.3697028553881014,1.0833648419202346,3725.5,0.00975676155948834,2823817.5250422745,1,1193.0,7451,27812
0511VOE,-1.31409216,36.83102131,Nairobi South Ward,True,4,True,residential,36.890485486406966,7.231319651141304,23.826157007899813,37.91024521583883,22.98924062495998,12.538592165127302,24,94,29.921129301276324,9511.63,1890,1494.083346583214,1,1,0.125,0,1440.0,0,1,17.243300893072206,11.884733802396095,20.1012033414328,63.47116048203005,93.75,190,84.0,0.5831369347890785,congested,88.83591703745924,56437.63657436855,9511.63,20.0,6301.0,True,27.94825278083469,adequately_served,3.441273641784038,0.9351149161837815,2877.5,0.10556739900931017,2823817.5250422745,1,881.0,5755,24419
0511WAM,-1.323256105,36.88519496,Imara Daima Ward,True,6,True,residential,608.4335977572498,1.6844718828660128,128.9314376285596,149.16578653357382,93.26056534833315,65.27885257212293,10,24,7.639437268410976,23645.36,8991,2562.8010797282654,1,1,0.125,0,1440.0,0,1,23.153712807789017,15.270454673240636,27.358117146214813,40.53008159785654,88.23529411764706,250,102.0,0.5267625854793785,congested,67.61809525092917,92557.21147751193,23645.36,13.8,29972.0,False,4.436895408916288,underserved,8.598243963981316,2.704723810037167,17872.5,0.009845207126880336,23042144.507836834,0,2966.0,35745,170206
0511WEP,-1.280164719,36.96897268,Mihango Ward,True,6,True,residential,188.03939648041805,175.20811812758973,183.0509541658465,183.83246719009475,180.69717982784368,3.8944438553459992,16,36,11.459155902616464,1474.28,4505,83.3685699120185,1,1,0.125,0,1440.0,0,1,16.372853708719283,11.665944731412583,19.510793026923754,66.66666666666666,91.66666666666667,58,23.0,0.5384139285834049,congested,31.730519977659196,22000.26396561969,1474.28,7.2,15019.0,False,26.72695204561549,severely_underserved,16.886358834813898,0.8575816210178161,503.0,0.03173941576046832,375575.40745364333,0,184.0,1006,3621
0511WIL,-1.316664219,36.81351721,Nairobi West Ward,True,3,True,secondary,81.10045080493157,3.812584469895271,63.97982955289752,64.02133359445536,43.937915872416056,28.372898991443183,17,41,13.050705333535419,11102.58,9939,1107.4331345036017,1,1,0.125,0,1440.0,0,1,17.537775244317,11.62485744823719,20.494234142356902,58.00865800865801,88.88888888888889,178,69.0,0.41145214250971957,congested,56.79149445936021,76676.38743229359,11102.58,12.7,33131.0,False,14.11994882548004,underserved,3.390039350779185,1.3521784395085763,2963.5,0.03654060325597868,11006777.923831297,0,826.0,5927,36342
0511WKN,-1.395564079,36.73371077,Karen Ward,True,6,True,residential,42.46394968950887,19.897465415790766,100.6120820779468,203.13826270860645,107.88260340078132,74.98418859268949,10,15,4.7746482927568605,1262.36,16628,125.91481364439315,1,1,0.125,0,1440.0,0,1,17.525880710539663,11.312916796039236,21.07614580453991,61.082251082251084,92.5,74,31.0,0.4946520579370008,congested,38.49922811522797,90123.85907777146,1262.36,12.7,55427.0,False,20.19443040526538,severely_underserved,15.280071673401883,2.4062017572017482,0.0,0.13804543864195232,2093711.5212789692,0,0.0,0,0
