gid,pop2009,county,subcounty,ward,uid,scuid,cuid,geometry
2044,55158.0,Nairobi,Ruaraka  Sub County,Mathare North Ward,dOQTHZsuaIb,Cc8uEFkzfVf,jkG3zaihdSs,"POLYGON ((36.876525595436 -1.252095195981973, 36.87617558825543 -1.2522311838318618, 36.87609558661045 -1.252250182144172, 36.875881582169534 -1.2521701894234767, 36.87573957925307 -1.252215185411438, 36.8757255789654 -1.2522191850552218, 36.87549257418808 -1.2523191761136396, 36.875293570119275 -1.252441165178037, 36.87509256600198 -1.2525401563165468, 36.87502966271352 -1.2525713715220743, 36.875008700284205 -1.2525817735908222, 36.87478712873465 -1.252655623002482, 36.87474355884007 -1.252670144707006, 36.87456255510477 -1.2526701447639736, 36.87451855419675 -1.252670144777822, 36.87436155095933 -1.2526781441059942, 36.87425454874749 -1.2526661452215324, 36.87424600057093 -1.2526659212443974, 36.87410154558876 -1.2526621456302178, 36.87391954186698 -1.2527721357711539, 36.87382453992411 -1.252829130662572, 36.87380212946988 -1.2528556592778566, 36.873737538160626 -1.2529321214045135, 36.87364925836136 -1.2530045479025769, 36.8736495363672 -1.253005114851422, 36.87354253418606 -1.253092107042139, 36.87334353013259 -1.2532640915990703, 36.873165989488385 -1.253327209964467, 36.87311852551409 -1.25334408445803, 36.8729765226088 -1.2534250772006128, 36.87281651938005 -1.2536610559758488, 36.87274051784351 -1.2537640467143094, 36.87260569610279 -1.253897862692322, 36.87260451507877 -1.253899034587047, 36.87260279404336 -1.253899606535982, 36.87245759606197 -1.2539478292340795, 36.87232150926762 -1.2539930262022057, 36.872297702782014 -1.2540114195513299, 36.87218950657513 -1.2540950170484608, 36.87211850511452 -1.2541100157185874, 36.87205571782279 -1.2541227605893142, 36.87198550237814 -1.2541370133264709, 36.87185797275743 -1.2541727871414057, 36.87176449783651 -1.2541990078069076, 36.871729497117244 -1.254209006916381, 36.87171534982648 -1.2542128535740853, 36.87161549477419 -1.2542400041576598, 36.8715864941757 -1.2542400041667974, 36.87142849091504 -1.2542400042165847, 36.87127548775619 -1.254236004625417, 36.871106484261354 -1.2542130067520656, 36.87108048372352 -1.25420900712088, 36.871040949907155 -1.2542074002781618, 36.87095748118356 -1.2542040076104128, 36.870832478601955 -1.2541980081907314, 36.87072933048246 -1.2542276985464018, 36.870723934371576 -1.2542292524079606, 36.87056847317719 -1.2542740014224714, 36.87030146768957 -1.2543469949257167, 36.87019646554465 -1.2544179885582254, 36.86999346139768 -1.2545549762717254, 36.86994046031812 -1.2546009721416398, 36.869752456485756 -1.254753958408014, 36.86974474733113 -1.2547686970817078, 36.86967456492446 -1.2549028770064197, 36.869661454661745 -1.254927942750719, 36.86964645436079 -1.2549559402312713, 36.86953545214611 -1.255200918179661, 36.86942444990961 -1.2553759024384838, 36.869268446741295 -1.255540887612958, 36.86922044582712 -1.2557868654512578, 36.869113443674806 -1.2559668492579972, 36.869083443067474 -1.2560048458417976, 36.86900296743753 -1.2561041979097538, 36.86899066318828 -1.25611938754418, 36.868887439097556 -1.256246824087369, 36.86885743849001 -1.2562838207612337, 36.86873243597735 -1.2564998013282611, 36.86870043533404 -1.2565547963800285, 36.86867198574843 -1.2565598559329123, 36.86840242920034 -1.2566077916961673, 36.86834342798103 -1.2566027921655738, 36.86811642329057 -1.2565847938599553, 36.86810642308478 -1.2565867936828, 36.86802288236643 -1.2566052530448373, 36.86798791964731 -1.256612979359301, 36.8679254193617 -1.2566267901339532, 36.86785297487718 -1.2566607210976324, 36.86773864053416 -1.2567142713057247, 36.86773541546806 -1.256715782170473, 36.867466409955206 -1.2568407709866678, 36.86746635595409 -1.2568407899849734, 36.86732040695784 -1.2568917664350616, 36.86721285975014 -1.2569300510174075, 36.86716542277637 -1.2569469375099056, 36.86712940303702 -1.256959760365188, 36.86699540028597 -1.257006756170422, 36.866827396836754 -1.2570647509947643, 36.86671639455803 -1.2571037475139888, 36.866533390801 -1.2571677418022231, 36.86638738780391 -1.2572197371604723, 36.866356387165055 -1.2572227368997941, 36.866204384033274 -1.2572397354153193, 36.86616938331117 -1.257240735336217, 36.86594837875091 -1.2572437351355439, 36.86586337699502 -1.257238735613169, 36.86570437371039 -1.2572287365648558, 36.865579100122645 -1.257221619246049, 36.86544036825693 -1.2572137380004815, 36.86529736530033 -1.2571967395782038, 36.86521536360477 -1.2571867405055703, 36.86495535823399 -1.257171741939926, 36.864936357843035 -1.2571757415853027, 36.86468635269785 -1.2572227374271938, 36.86454834987354 -1.2572997305292204, 36.86447234833203 -1.2573867227101958, 36.86438034649982 -1.2576007034472152, 36.86436034610542 -1.2576596981346824, 36.86430034492113 -1.2578336824675427, 36.86417434238505 -1.258040663846265, 36.864097340837546 -1.2581746517904535, 36.86401482817953 -1.2583190327994156, 36.86401043309123 -1.2583268011003583, 36.86397580935627 -1.2582614650020036, 36.863979828438644 -1.258259691160602, 36.86397029423684 -1.2582435266209795, 36.8639168871064 -1.2581529688024609, 36.86389134156571 -1.2581096547156274, 36.86389131956523 -1.2581096057200474, 36.863835831370736 -1.2579512310163163, 36.863781335197594 -1.2577956850572727, 36.8637813161971 -1.2577956350618709, 36.863770334961195 -1.2577656877652497, 36.86377031696082 -1.2577656367698489, 36.86375333459501 -1.2577166921879954, 36.86374133323694 -1.2573617251948777, 36.86382433188831 -1.257163748017787, 36.86385333546554 -1.2570947492293683, 36.86405333949439 -1.2567767778337904, 36.864463347842516 -1.2564098107891477, 36.86503635956994 -1.2560918392757248, 36.86594829124582 -1.2556249260835812, 36.86594837824761 -1.2556248810876063, 36.865968378657335 -1.2556148819828485, 36.8664163877836 -1.2552289166389858, 36.86652438995571 -1.2550459331021158, 36.866584391162455 -1.2549439422783646, 36.86668439317378 -1.254774957482008, 36.86669335734491 -1.254730139519754, 36.866744394318964 -1.2544749845075984, 36.86675939460558 -1.2544009911738552, 36.86682639587142 -1.2540240251386026, 36.866859396495066 -1.2538390418056515, 36.86689626219186 -1.2536324434200872, 36.86690239730778 -1.2535980635177055, 36.866958398364936 -1.2532800921671123, 36.86699539906775 -1.2530841098243313, 36.86706351536106 -1.2527211305274535, 36.867080400681616 -1.2526311506343233, 36.86711440132752 -1.252451166850138, 36.86716227428439 -1.2523505099098395, 36.867220467447495 -1.2522281549223706, 36.86722140346619 -1.2522261870995008, 36.86734740605089 -1.2521751916574033, 36.867372732570374 -1.252164968571142, 36.867565410522744 -1.252087199521766, 36.86800441953376 -1.2519282137170455, 36.86807442097289 -1.2519102153176964, 36.86815678066615 -1.2518893981685293, 36.868359408832085 -1.2518381837220705, 36.868703433905125 -1.2517512294532476, 36.868997439949815 -1.2516772360316835, 36.86908844182074 -1.251654238076413, 36.86924665107318 -1.2516133567123209, 36.869266445480065 -1.25160824216722, 36.86951845066039 -1.2515422480377367, 36.869847457423695 -1.2514562556869355, 36.87014253648939 -1.2513788325742463, 36.87027046611915 -1.2513452645603333, 36.87091147929585 -1.2511772805034174, 36.87091165429955 -1.2511772345075944, 36.87124048605904 -1.25109128815274, 36.87148249103532 -1.2510332933052117, 36.87168759525283 -1.2509840216828518, 36.872277507383 -1.250842310273486, 36.87256751334646 -1.2507733164024906, 36.8730705236966 -1.2506753250788423, 36.87328134703449 -1.2506341407255555, 36.873459531700846 -1.2505993318078301, 36.873519998945035 -1.2505874658586056, 36.87378053830582 -1.2505363373862863, 36.87389052856887 -1.2505143413347488, 36.87401154305749 -1.2504863418210295, 36.87429841895715 -1.2504205516623075, 36.874556554265844 -1.2503613529182906, 36.874579554738986 -1.250356353361745, 36.87458301180846 -1.250350556883208, 36.874644556046604 -1.2502473631674413, 36.874925134816635 -1.2501824019358714, 36.87504125720457 -1.2501555163232778, 36.87582358029262 -1.2499743874073594, 36.87626758942335 -1.2498713965531218, 36.87636959152074 -1.2498473986846, 36.87641444544326 -1.249837212588894, 36.87652945380849 -1.2498110959073137, 36.876541779062784 -1.249811095903443, 36.87658278090859 -1.2498100959807212, 36.87682579090447 -1.2497491074028924, 36.877270426046834 -1.2496426928572284, 36.87727268609331 -1.2496421519052434, 36.8773438125558 -1.2496251294175973, 36.87736054490008 -1.249621963697756, 36.8774548168399 -1.249604133275616, 36.8775888225966 -1.249576137757489, 36.87759012162129 -1.2495692133814027, 36.87760661696044 -1.2495654237178362, 36.87766123708355 -1.249552479867733, 36.87777236436862 -1.249526146206926, 36.87781483224493 -1.2495261461935923, 36.877830832574574 -1.2495241473687864, 36.877938780795105 -1.2495018293469224, 36.877952893085514 -1.2494989116056565, 36.87810129813836 -1.2494682273253765, 36.87810461420659 -1.2494675443858498, 36.87810901130808 -1.249502291251866, 36.87811062734368 -1.249509428607853, 36.87801162532319 -1.2495824220582348, 36.87797162452659 -1.2496754136870112, 36.877957624247884 -1.2497084107165033, 36.87781862143553 -1.2498893944433402, 36.8777426199061 -1.2500153831085918, 36.87757361649696 -1.2502683603541735, 36.87741361326358 -1.250489340481756, 36.87734461190714 -1.2507073208510995, 36.87724760999921 -1.2510102935665144, 36.87720960928507 -1.2512362732049014, 36.87718660887172 -1.2514342553626137, 36.87700660521052 -1.2516062399136203, 36.876792600839266 -1.2517512269093258, 36.87664359781569 -1.2519162120815717, 36.876525595436 -1.252095195981973))"
