route_id,variant_id,new_stops,new_stop_coords,quality_scores,pop_served,equity_score,coverage_score,temporal_equity_score,performance_score,speed_score,congestion_score,demand_match_score,equity_multiplier,final_score,total_pop_served
20000145011,20000145011_B,"['CANDIDATE_Airbase Ward_13', 'CANDIDATE_Airbase Ward_2']","[(-1.2575550059354996, 36.85913900907391), (-1.2646313, 36.8432382)]","[0.9185534, 0.83739746]","[16457, 16457]",1.0,0.21942666666666666,0.0,0.4027769215879785,0.3423513546847703,0.4934152719427909,0.21367924409553146,2.0,0.34426327093192544,32914
30000046B11,30000046B11_B,"['CANDIDATE_Airbase Ward_28', 'CANDIDATE_Airbase Ward_26']","[(-1.26870887983987, 36.85419534404116), (-1.266298577523929, 36.86528431892141)]","[0.9705673, 0.9595554]","[16457, 16457]",1.0,0.21942666666666666,0.0,0.3678259127563166,0.3203724036971862,0.43900617634501216,0.26003718904236645,2.0,0.3442267609076183,32914
40700033C11,40700033C11_A,['CANDIDATE_Imara Daima Ward_35'],"[(np.float64(-1.334141220615969), np.float64(36.895745798662986))]",[np.float64(0.82176095)],[np.int64(18571)],0.75,0.12380666666666666,0.4295420188536201,0.44563172900851,0.4010445718913944,0.5125124646841834,0.10712550597899897,1.5,0.34329367641195685,18571
40700003411,40700003411_B,"['CANDIDATE_Pipeline Ward_23', 'CANDIDATE_Imara Daima Ward_35']","[(-1.3238112153440054, 36.89342008500604), (-1.334141220615969, 36.895745798662986)]","[0.95024467, 0.82176095]","[4986, 18571]",0.75,0.15704666666666667,0.21477100942681004,0.5752101098216074,0.5496797608128001,0.6135056333348181,0.1850678028420948,1.5,0.34216594474733825,23557
40700003411,40700003411_C,"['CANDIDATE_Pipeline Ward_23', 'CANDIDATE_Imara Daima Ward_35', 'CANDIDATE_Pipeline Ward_32']","[(-1.3238112153440054, 36.89342008500604), (-1.334141220615969, 36.895745798662986), (-1.3313378393603177, 36.89532366227466)]","[0.95024467, 0.82176095, 0.81187284]","[4986, 18571, 4986]",0.75,0.19028666666666666,0.1431806729512067,0.5752101098216074,0.5496797608128001,0.6135056333348181,0.1850678028420948,1.5,0.33922636062843736,28543
40403002611,40403002611_B,"['CANDIDATE_Airbase Ward_48', 'CANDIDATE_Airbase Ward_18']","[(-1.2554342, 36.8830459), (-1.2674884456231574, 36.875785167024446)]","[0.97677535, 0.9412542]","[16457, 16457]",1.0,0.21942666666666666,0.0,0.4239087089472927,0.35899763668821105,0.5212753173359153,0.15174890191791712,2.0,0.3392000770771461,32914
30000046B11,30000046B11_C,"['CANDIDATE_Airbase Ward_28', 'CANDIDATE_Airbase Ward_26', 'CANDIDATE_Roysambu Ward_9']","[(-1.26870887983987, 36.85419534404116), (-1.266298577523929, 36.86528431892141), (-1.268917054846389, 36.85775677859107)]","[0.9705673, 0.9595554, 0.9594944]","[16457, 16457, 3865]",0.9166666666666666,0.24519333333333335,0.0,0.3678259127563166,0.3203724036971862,0.43900617634501216,0.26003718904236645,1.8333333333333333,0.3390937609076183,36779
21100004412,21100004412_C,"['CANDIDATE_Roysambu Ward_24', 'CANDIDATE_Airbase Ward_9', 'CANDIDATE_Airbase Ward_13']","[(-1.2606441325508777, 36.85590063059065), (-1.2606569585087073, 36.85442068987691), (-1.2575550059354996, 36.85913900907391)]","[0.9353178, 0.91894686, 0.9185534]","[3865, 16457, 16457]",0.9166666666666666,0.24519333333333335,0.0,0.4059906622111862,0.3444130362646236,0.49835710113102993,0.19509631653913675,1.8333333333333333,0.33698557992310774,36779
21100004411,21100004411_C,"['CANDIDATE_Roysambu Ward_24', 'CANDIDATE_Airbase Ward_9', 'CANDIDATE_Airbase Ward_13']","[(-1.2606441325508777, 36.85590063059065), (-1.2606569585087073, 36.85442068987691), (-1.2575550059354996, 36.85913900907391)]","[0.9353178, 0.91894686, 0.9185534]","[3865, 16457, 16457]",0.9166666666666666,0.24519333333333335,0.0,0.4031575749340959,0.34259564039709645,0.4940004767395949,0.1819458312630428,1.8333333333333333,0.3344463896762756,36779
30000004611,30000004611_B,"['CANDIDATE_Airbase Ward_28', 'CANDIDATE_Airbase Ward_26']","[(-1.26870887983987, 36.85419534404116), (-1.266298577523929, 36.86528431892141)]","[0.9705673, 0.9595554]","[16457, 16457]",1.0,0.21942666666666666,0.0,0.36312374797877583,0.31690736336268666,0.43244832490290963,0.19955158170194442,2.0,0.3342134868510468,32914
