stop_id,lat,lon,ward,is_existing_stop,nearest_node_degree,road_type,distance_to_major_road,distance_to_nearest_stop,stops_within_500m,stops_within_1km,pop_not_served_nearby,poverty_rate_weighted_pop,route_count_serving,trips_per_day,avg_headway_minutes,service_span_hours,routes_within_500m,avg_speed_daily,avg_speed_peak,avg_speed_offpeak,congestion_pct_daily,congestion_pct_peak,trip_count_daily,trip_count_peak,demand_variability_cv,dominant_congestion_level,ward_pct_access,ward_population,ward_poverty_rate,is_benchmark_ward,ward_category,distance_to_cbd,coverage_efficiency_nearby,demand_supply_ratio,network_accessibility,is_good_stop,pop_within_500m,subcounty_gini,trips_per_1k_pop_per_hour,pop_score,coverage_score,access_score,poverty_score,quality_score
0100XAM,-1.182002753,36.72858506,Karura Ward,True,6,residential,7.335933659152614,20.488674229086048,10,19,19794,501.8775238660341,1,1,1440.0,0,1,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,51.54050841066344,136158.56870400644,17.9,False,underserved,15.225077789351248,2.577025420533172,0.0,0.7197754019325926,0,0,0.1696428393750311,21.68060393185624,0.0,0.024541603875375472,0.9980696527238102,0.02318259840001828,0.21038585119360959
0101AGA,-1.26628,36.82331,Parklands/highridge Ward,True,6,residential,55.49159111306548,18.88111128768937,17,63,412,1196.2781051674128,6,6,240.0,0,6,17.684657596250318,11.666697525521228,20.693637631614862,60.45883468467407,92.24137931034484,543,224.0,0.490429447437139,congested,98.0230418646035,69612.8432531061,17.9,True,well_served,2.338077870011304,1.5316100291344297,763.8571428571429,0.1062104975586766,0,5347,0.1696428393750311,40.68214811601791,0.03965058248611451,0.0140742656999638,0.9982211098025129,0.058785499697017976,0.2287975921950372
0101AKE,-1.26178,36.82224,Parklands/highridge Ward,True,6,unclassified,343.19215243204536,6.751866408379465,25,49,412,1196.2781051674128,1,1,1440.0,0,1,17.684657596250318,11.666697525521228,20.693637631614862,60.45883468467407,92.24137931034484,543,224.0,0.490429447437139,congested,98.0230418646035,69612.8432531061,17.9,True,well_served,2.7943651013628017,1.96046083729207,3137.5,0.0174321231835307,0,6275,0.1696428393750311,40.68214811601791,0.046532149822399206,0.01836818223564684,0.9993638706543486,0.058785499697017976,0.23250817206702476
0101AKH,-1.26288,36.8249,Parklands/highridge Ward,True,6,unclassified,23.739028436001977,28.29955830063792,25,49,412,1196.2781051674128,1,1,1440.0,0,1,17.684657596250318,11.666697525521228,20.693637631614862,60.45883468467407,92.24137931034484,543,224.0,0.490429447437139,congested,98.0230418646035,69612.8432531061,17.9,True,well_served,2.7518240897044053,1.96046083729207,2410.5,0.2425317556637906,0,4821,0.1696428393750311,40.68214811601791,0.03575003893128073,0.01836818223564684,0.9973337476758033,0.058785499697017976,0.22832840865942422
0101AKN,-1.204490429,36.78601921,Karura Ward,True,6,primary,33.462522897087965,0.7307930205386938,21,45,19794,501.8775238660341,1,1,1440.0,0,1,18.04765037721442,11.94259048213484,21.10018032475421,57.13306704260651,92.96875,276,114.0,0.4133426833912068,congested,51.54050841066344,136158.56870400644,17.9,False,underserved,9.745244161347278,1.1204458350144224,598.0,0.1741021694179851,0,1196,0.1696428393750311,21.68060393185624,0.008868916523918637,0.009957438359478266,0.9999311480918247,0.02318259840001828,0.2102162296716097
0101ALM,-1.25962,36.81717,Parklands/highridge Ward,True,6,residential,725.2801701228071,3.883664636838716,9,40,412,1196.2781051674128,1,1,1440.0,0,1,18.04765037721442,11.94259048213484,21.10018032475421,57.13306704260651,92.96875,276,114.0,0.4133426833912068,congested,98.0230418646035,69612.8432531061,17.9,True,well_served,2.977802003091823,2.3908058991366707,3336.0,0.0082612747075077,0,6672,0.1696428393750311,40.68214811601791,0.04947609619363307,0.02267706015298731,0.999634099240901,0.058785499697017976,0.2346698184936022
0101AME,-1.19804,36.75538,Karura Ward,True,6,tertiary,106.91412883085854,11.155361939478029,11,24,19794,501.8775238660341,2,2,720.0,0,2,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,51.54050841066344,136158.56870400644,17.9,False,underserved,11.990198538570889,2.0616203364265373,0.0,0.0555997631172487,0,0,0.1696428393750311,21.68060393185624,0.0,0.019381053000519535,0.9989489938541649,0.02318259840001828,0.20927158170096655
0101ARA,-1.222203738,36.78044558,Karura Ward,True,6,residential,351.56109955993844,23.7915249395066,12,26,19794,501.8775238660341,1,1,1440.0,0,1,18.04765037721442,11.94259048213484,21.10018032475421,57.13306704260651,92.96875,276,114.0,0.4133426833912068,congested,51.54050841066344,136158.56870400644,17.9,False,underserved,8.224967785789607,1.9089077189134604,374.0,0.0170183267736829,0,748,0.1696428393750311,21.68060393185624,0.005546780568470854,0.01785200088945111,0.9977584735425106,0.02318259840001828,0.21059258780983336
0101ARC,-1.204839116,36.78251624,Karura Ward,True,6,primary,7.07183173985714,5.405739395596722,25,46,19794,501.8775238660341,1,1,1440.0,0,1,18.04765037721442,11.94259048213484,21.10018032475421,57.13306704260651,92.96875,276,114.0,0.4133426833912068,congested,51.54050841066344,136158.56870400644,17.9,False,underserved,9.854764363357102,1.0966065619290093,113.5,0.7433257026869334,0,227,0.1696428393750311,21.68060393185624,0.0016833144238541228,0.009718744979512682,0.9994906964598389,0.02318259840001828,0.20755350526519856
0101ARR,-1.257580519,36.81246042,Parklands/highridge Ward,True,6,residential,754.8540989991469,5.954706009244052,6,24,412,1196.2781051674128,1,1,1440.0,0,1,18.04765037721442,11.94259048213484,21.10018032475421,57.13306704260651,92.96875,276,114.0,0.4133426833912068,congested,98.0230418646035,69612.8432531061,17.9,True,well_served,3.247605852094148,3.92092167458414,3322.5,0.0079380399047181,0,6645,0.1696428393750311,40.68214811601791,0.04927587817846099,0.03799751497019787,0.9994389753872344,0.058785499697017976,0.2383908311218613
0101ARY,-1.26085,36.82007,Parklands/highridge Ward,True,2,residential,605.227500406885,11.955065872182375,12,48,412,1196.2781051674128,1,1,1440.0,0,1,18.04765037721442,11.94259048213484,21.10018032475421,57.13306704260651,92.96875,276,114.0,0.4133426833912068,congested,98.0230418646035,69612.8432531061,17.9,True,well_served,2.8588890986156468,2.000470242134765,3336.0,0.0032990915104604,0,6672,0.1696428393750311,40.68214811601791,0.04947609619363307,0.01876878086288257,0.9988736494814157,0.058785499697017976,0.23354065871917895
0101BKH,-1.215448,36.83521,Roysambu Ward,True,6,trunk,27.73633253374337,27.01348348243668,12,19,15669,483.239781975182,1,1,1440.0,0,1,16.977834653895385,11.583661224577728,20.06021947064833,66.15702479338843,90.625,160,66.0,0.5393986770943684,congested,52.55807786151991,110098.7167953836,12.5,False,underserved,8.139583906791975,2.627903893075996,1540.5,0.2087949112140373,0,3081,0.140004148607421,20.27271584053182,0.022847100175746926,0.02505103025491402,0.9974549156437514,0.022227014976261075,0.21819562874924242
0101BLU,-1.154688,36.675681,Kitisuru Ward,True,6,trunk,10.573937137991246,78.81625327259005,4,5,19156,1020.1206955680644,1,1,1440.0,0,1,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,58.6948942150194,154593.60933689412,17.9,False,underserved,21.494466078946044,9.7824823691699,0.0,0.5184061334068513,0,0,0.1696428393750311,10.711956381011875,0.0,0.09668704501799881,0.992574300409919,0.049753659811534436,0.23263735329879043
0101CAV,-1.203525,36.785397,Karura Ward,True,6,secondary,90.09186155512384,84.27122631709528,21,46,19794,501.8775238660341,2,2,720.0,0,2,18.04765037721442,11.94259048213484,21.10018032475421,57.13306704260651,92.96875,276,114.0,0.4133426833912068,congested,51.54050841066344,136158.56870400644,17.9,False,underserved,9.87021363906247,1.0966065619290093,340.0,0.0658675747489157,0,1020,0.1696428393750311,21.68060393185624,0.007563791684278437,0.009718744979512682,0.9920603583051048,0.02318259840001828,0.20812560467540026
0101CEF,-1.216447681,36.8218857,Karura Ward,True,6,primary,12.661117364029728,15.171427862733584,4,6,19794,501.8775238660341,1,1,1440.0,0,1,16.977834653895385,11.583661224577728,20.06021947064833,66.15702479338843,90.625,160,66.0,0.5393986770943684,congested,51.54050841066344,136158.56870400644,17.9,False,underserved,7.795765399118525,7.36292977295192,1399.5,0.4392027269890998,0,2799,0.1696428393750311,21.68060393185624,0.02075593423950524,0.07246100485618055,0.9985706188637056,0.02318259840001828,0.22973047165061672
0101CHC,-1.19628,36.75294,Karura Ward,True,6,residential,440.385329355667,12.410177275055227,13,25,19794,501.8775238660341,2,2,720.0,0,2,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,51.54050841066344,136158.56870400644,17.9,False,underserved,12.306532435351071,1.9823272465639783,0.0,0.0135935646269865,0,0,0.1696428393750311,21.68060393185624,0.0,0.018587122096695545,0.9988307710087982,0.02318259840001828,0.2090494544059372
0101CHF,-1.219799,36.778197,Karura Ward,True,6,tertiary,265.94220525159704,68.93571429683385,17,24,19794,501.8775238660341,1,1,1440.0,0,1,18.04765037721442,11.94259048213484,21.10018032475421,57.13306704260651,92.96875,276,114.0,0.4133426833912068,congested,51.54050841066344,136158.56870400644,17.9,False,underserved,8.581626145636426,2.0616203364265373,0.0,0.0224767754291417,0,0,0.1696428393750311,21.68060393185624,0.0,0.019381053000519535,0.9935051986850286,0.02318259840001828,0.20818282266713928
0101CPK,-1.26057,36.82615,Parklands/highridge Ward,True,6,unclassified,43.07344952618365,52.75623419106107,27,40,412,1196.2781051674128,5,5,288.0,0,5,17.684657596250318,11.666697525521228,20.693637631614862,60.45883468467407,92.24137931034484,543,224.0,0.490429447437139,congested,98.0230418646035,69612.8432531061,17.9,True,well_served,3.039614217563245,2.3908058991366707,767.1666666666666,0.1361363828904623,0,4603,0.1696428393750311,40.68214811601791,0.0341334638458173,0.02267706015298731,0.995029553799622,0.058785499697017976,0.2283789880836109
0101DGG,-1.215046,36.864683,Roysambu Ward,True,6,residential,16.98812844148697,33.26803520695216,3,4,15669,483.239781975182,1,1,1440.0,0,1,17.684657596250318,11.666697525521228,20.693637631614862,60.45883468467407,92.24137931034484,543,224.0,0.490429447437139,congested,52.55807786151991,110098.7167953836,12.5,False,underserved,9.52970630125391,10.511615572303985,1930.0,0.3335533220989173,0,3860,0.140004148607421,20.27271584053182,0.028623760687563497,0.10398757251636866,0.9968656409669123,0.022227014976261075,0.2398337405583741
0101DPB,-1.20918,36.7882,Karura Ward,True,6,secondary,9.652852557470013,50.13719373794149,18,43,19794,501.8775238660341,5,5,288.0,0,5,18.04765037721442,11.94259048213484,21.10018032475421,57.13306704260651,92.96875,276,114.0,0.4133426833912068,congested,51.54050841066344,136158.56870400644,17.9,False,underserved,9.171747871834656,1.1713751911514416,252.16666666666663,0.5632294230705999,0,1513,0.1696428393750311,21.68060393185624,0.011219624331679681,0.01046737421667747,0.9952763075694551,0.02318259840001828,0.21023549326415192
0101ETA,-1.143779,36.661749,Kitisuru Ward,True,6,trunk,12.01205156721004,624.8545824828171,1,3,19156,1020.1206955680644,1,1,1440.0,0,1,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,58.6948942150194,154593.60933689412,17.9,False,underserved,23.455247063940323,14.673723553754847,0.0,0.4611109915303295,0,0,0.1696428393750311,10.711956381011875,0.0,0.14566114277645031,0.941129117100311,0.049753659811534436,0.23459184107648168
0101FRK,-1.1954,36.75175,Karura Ward,True,6,tertiary,604.6567020333429,34.63632110872025,14,28,19794,501.8775238660341,2,2,720.0,0,2,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,51.54050841066344,136158.56870400644,17.9,False,underserved,12.463107447035068,1.7772589107125325,0.0,0.0099066021722478,0,0,0.1696428393750311,21.68060393185624,0.0,0.016533852517840404,0.9967367274543056,0.02318259840001828,0.20811732830032492
0101GOG,-1.195673,36.780783,Karura Ward,True,6,secondary,4.807107437858454,10.92095600191598,10,18,19794,501.8775238660341,2,2,720.0,0,2,18.04765037721442,11.94259048213484,21.10018032475421,57.13306704260651,92.96875,276,114.0,0.4133426833912068,congested,51.54050841066344,136158.56870400644,17.9,False,underserved,10.870385565458124,2.712658337403339,0.0,1.0332166339620334,0,0,0.1696428393750311,21.68060393185624,0.0,0.025899643579284926,0.998971078487755,0.02318259840001828,0.2109056462723759
0101GRJ,-1.20041,36.76058,Karura Ward,True,4,tertiary,22.024237801331537,6.952744663635939,9,20,19794,501.8775238660341,2,2,720.0,0,2,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,51.54050841066344,136158.56870400644,17.9,False,underserved,11.447459283393815,2.4543099243173065,0.0,0.1737299638109485,0,0,0.1696428393750311,21.68060393185624,0.0,0.023312901286124055,0.9993449448425297,0.02318259840001828,0.21033373397004063
0101GVS,-1.125007,36.677194,Kitisuru Ward,True,6,secondary,75.35073182896438,5.3059857711221685,4,6,19156,1020.1206955680644,1,1,1440.0,0,1,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,58.6948942150194,154593.60933689412,17.9,False,underserved,23.755329941084515,8.384984887859913,0.0,0.0785847084405265,0,0,0.1696428393750311,10.711956381011875,0.0,0.08269444565844122,0.9995000947808401,0.049753659811534436,0.23052436233308524
0101HMO,-1.218749052,36.77409947,Karura Ward,True,6,residential,490.5970594851578,43.504702679382,11,26,19794,501.8775238660341,1,1,1440.0,0,1,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,51.54050841066344,136158.56870400644,17.9,False,underserved,8.918788726803687,1.9089077189134604,0.0,0.012205117756977,0,0,0.1696428393750311,21.68060393185624,0.0,0.01785200088945111,0.9959011899267073,0.02318259840001828,0.20827975788770792
0101HUS,-1.220481759,36.76972747,Karura Ward,True,6,residential,198.88029825799936,9.78007695524858,8,18,19794,501.8775238660341,1,1,1440.0,0,1,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,51.54050841066344,136158.56870400644,17.9,False,underserved,9.031997060496774,2.712658337403339,0.0,0.030017966014116,0,0,0.1696428393750311,21.68060393185624,0.0,0.025899643579284926,0.9990785667876602,0.02318259840001828,0.21092714393235695
0101HWO,-1.222670442,36.78127706,Karura Ward,True,6,residential,245.81780383658705,44.91991345502583,12,24,19794,501.8775238660341,1,1,1440.0,0,1,18.04765037721442,11.94259048213484,21.10018032475421,57.13306704260651,92.96875,276,114.0,0.4133426833912068,congested,51.54050841066344,136158.56870400644,17.9,False,underserved,8.134192353562202,2.0616203364265373,555.0,0.0243094294930704,0,1110,0.1696428393750311,21.68060393185624,0.008231185068185357,0.019381053000519535,0.9957678553714572,0.02318259840001828,0.21151626877828983
0101IAI,-1.18060112,36.7263186,Karura Ward,True,6,residential,7.088005278720183,87.9471888152516,11,18,19794,501.8775238660341,1,1,1440.0,0,1,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,51.54050841066344,136158.56870400644,17.9,False,underserved,15.50720875570649,2.712658337403339,0.0,0.7418392784418928,0,0,0.1696428393750311,21.68060393185624,0.0,0.025899643579284926,0.9917140262722777,0.02318259840001828,0.20945423582928047
0101IGA,-1.203356981,36.77130997,Karura Ward,True,6,tertiary,752.3292299749244,95.56402487523548,16,27,19794,501.8775238660341,1,1,1440.0,0,1,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,51.54050841066344,136158.56870400644,17.9,False,underserved,10.549488503804298,1.84073244323798,0.0,0.0079646451528234,0,0,0.1696428393750311,21.68060393185624,0.0,0.017169388339866993,0.9909964035224025,0.02318259840001828,0.2071281474694509
0101ION,-1.133245,36.643564,Kitisuru Ward,True,6,unclassified,4.940846782730478,830.1765988420092,1,5,19156,1020.1206955680644,1,1,1440.0,0,1,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,58.6948942150194,154593.60933689412,17.9,False,underserved,25.741675019397785,9.7824823691699,0.0,1.0099570346505948,0,0,0.1696428393750311,10.711956381011875,0.0,0.09668704501799881,0.9217846348468861,0.049753659811534436,0.21847942018618383
0101IRR,-1.221822864,36.77986622,Karura Ward,True,6,tertiary,428.4844266836855,76.96095275516346,12,26,19794,501.8775238660341,1,1,1440.0,0,1,18.04765037721442,11.94259048213484,21.10018032475421,57.13306704260651,92.96875,276,114.0,0.4133426833912068,congested,51.54050841066344,136158.56870400644,17.9,False,underserved,8.293792326735952,1.9089077189134604,251.5,0.0139702387961531,0,503,0.1696428393750311,21.68060393185624,0.003729987467835347,0.01785200088945111,0.9927490981669767,0.02318259840001828,0.20895483514950414
0101JAK,-1.219745,36.772222,Karura Ward,True,6,tertiary,474.52490392986607,6.441826449095285,8,23,19794,501.8775238660341,1,1,1440.0,0,1,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,51.54050841066344,136158.56870400644,17.9,False,underserved,8.940612715260777,2.147521183777643,6.0,0.0126176356914525,0,12,0.1696428393750311,21.68060393185624,8.898578452092278e-05,0.020241144812995524,0.9993930811725219,0.02318259840001828,0.20960656714233927
0101JHS,-1.27335,36.82297,Ngara Ward Ward,True,3,primary,50.04927963712993,103.60285060043104,23,61,0,1553.0698902470162,6,6,240.0,0,6,17.684657596250318,11.666697525521228,20.693637631614862,60.45883468467407,92.24137931034484,543,224.0,0.490429447437139,congested,100.0,25589.814342148355,20.0,True,well_served,1.586540770296566,1.6129032258064515,1106.857142857143,0.0587667450221568,0,7748,0.0823102809141833,80.65709162260065,0.05745515487234248,0.014888222896239423,0.9902390228754709,0.07707871984951704,0.23729490847437734
0101JLI,-1.211161,36.874486,Roysambu Ward,True,6,primary,10.652397672213588,10.698695714562842,6,10,15669,483.239781975182,1,1,1440.0,0,1,17.684657596250318,11.666697525521228,20.693637631614862,60.45883468467407,92.24137931034484,543,224.0,0.490429447437139,congested,52.55807786151991,110098.7167953836,12.5,False,underserved,10.514263101642417,4.778007078319992,1929.5,0.5149154851029204,0,3859,0.140004148607421,20.27271584053182,0.028616345205520085,0.046579178144401635,0.9989920188148597,0.022227014976261075,0.2259043221162566
0101KAT,-1.183893,36.763636,Karura Ward,True,6,secondary,28.01756978534998,7.007081061305994,10,18,19794,501.8775238660341,2,2,720.0,0,2,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,51.54050841066344,136158.56870400644,17.9,False,underserved,12.859948418691314,2.712658337403339,0.0,0.20677127838008,0,0,0.1696428393750311,21.68060393185624,0.0,0.025899643579284926,0.9993398255207001,0.02318259840001828,0.21097939567896495
0101KCK,-1.132763,36.697946,Karura Ward,True,6,secondary,13.550445194769445,8.436730231058347,2,4,19794,501.8775238660341,1,1,1440.0,0,1,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,51.54050841066344,136158.56870400644,17.9,False,underserved,21.624339695573184,10.308101682132689,0.0,0.4123585168484648,0,0,0.1696428393750311,21.68060393185624,0.0,0.10194986699821447,0.9992051306473334,0.02318259840001828,0.22996501255902396
0101KHR,-1.185664,36.906667,Kahawa West,True,3,primary,10.505175113361812,50.97015573835956,4,7,11984,405.62379022513335,1,1,1440.0,0,1,18.22697126387059,11.58204509583422,21.549434347888774,54.69328703703704,91.66666666666669,251,100.0,0.4639352675180015,congested,30.372611674609445,57375.0964702776,12.5,False,severely_underserved,14.97971862117376,3.7965764593261806,5597.5,0.2607522241461477,0,11195,0.140004148607421,5.437899353452546,0.08301632147597755,0.03675249463731568,0.9951978297767635,0.018247533150127074,0.2409329087612992
0101KKB,-1.222324,36.780623,Karura Ward,True,6,tertiary,327.7997754935632,23.7915249395066,12,26,19794,501.8775238660341,1,1,1440.0,0,1,18.04765037721442,11.94259048213484,21.10018032475421,57.13306704260651,92.96875,276,114.0,0.4133426833912068,congested,51.54050841066344,136158.56870400644,17.9,False,underserved,8.203570607589448,1.9089077189134604,413.5,0.0182481876424439,0,827,0.1696428393750311,21.68060393185624,0.0061326036499002624,0.01785200088945111,0.9977584735425106,0.02318259840001828,0.21079762588833367
0101KME,-1.146608,36.716753,Karura Ward,True,6,secondary,39.15134749920328,1994.5450639499184,1,1,19794,501.8775238660341,1,1,1440.0,0,1,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,51.54050841066344,136158.56870400644,17.9,False,underserved,19.139373372131125,25.77025420533172,0.0,0.1494345862270016,0,0,0.1696428393750311,21.68060393185624,0.0,0.2567663932438925,0.8120832715487409,0.02318259840001828,0.231244772300725
0101KOB,-1.17466,36.759053,Karura Ward,True,6,secondary,24.14872795536137,12.566701903740354,12,19,19794,501.8775238660341,2,2,720.0,0,2,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,51.54050841066344,136158.56870400644,17.9,False,underserved,14.005856618833484,2.577025420533172,0.0,0.2385806554768859,0,0,0.1696428393750311,21.68060393185624,0.0,0.024541603875375472,0.9988160239887002,0.02318259840001828,0.2105351254465876
0101KTO,-1.20202,36.7662,Karura Ward,True,2,residential,213.1734305521965,81.94476798476877,13,24,19794,501.8775238660341,2,2,720.0,0,2,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,51.54050841066344,136158.56870400644,17.9,False,underserved,10.962577820925995,2.0616203364265373,0.0,0.0093382264776889,0,0,0.1696428393750311,21.68060393185624,0.0,0.019381053000519535,0.992279546352841,0.02318259840001828,0.20793769220070174
0101LIK,-1.178733,36.760654,Karura Ward,True,6,secondary,49.313797242202,51.07206379229335,16,22,19794,501.8775238660341,2,2,720.0,0,2,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,51.54050841066344,136158.56870400644,17.9,False,underserved,13.522031209934651,2.240891670028845,0.0,0.1192515836385202,0,0,0.1696428393750311,21.68060393185624,0.0,0.021176027217860726,0.9951882284754722,0.02318259840001828,0.20896817217956326
0101LMA,-1.219961411,36.76738858,Karura Ward,True,6,residential,26.48489311147954,85.51147404824724,6,11,19794,501.8775238660341,1,1,1440.0,0,1,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,51.54050841066344,136158.56870400644,17.9,False,underserved,9.232578847815368,4.295042367555286,29.5,0.2183017403656555,0,59,0.1696428393750311,21.68060393185624,0.0004375134405612037,0.04174344012489524,0.9919435079514479,0.02318259840001828,0.21361421100571348
0101LMC,-1.124567,36.679518,Kitisuru Ward,True,2,residential,191.01765276725573,21.76760659804794,4,6,19156,1020.1206955680644,1,1,1440.0,0,1,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,58.6948942150194,154593.60933689412,17.9,False,underserved,23.624107410509065,8.384984887859913,0.0,0.0104157090307951,0,0,0.1696428393750311,10.711956381011875,0.0,0.08269444565844122,0.9979491576840994,0.049753659811534436,0.23021417491373708
0101LSC,-1.19145,36.775071,Karura Ward,True,6,secondary,45.76685607305962,17.595863405920678,11,18,19794,501.8775238660341,2,2,720.0,0,2,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,51.54050841066344,136158.56870400644,17.9,False,underserved,11.550110402594486,2.712658337403339,0.0,0.1282959878813906,0,0,0.1696428393750311,21.68060393185624,0.0,0.025899643579284926,0.9983421998603693,0.02318259840001828,0.21077987054689878
0101MCC,-1.192055,36.775879,Karura Ward,True,6,secondary,4.970135781959466,95.73941432923814,12,19,19794,501.8775238660341,2,2,720.0,0,2,18.04765037721442,11.94259048213484,21.10018032475421,57.13306704260651,92.96875,276,114.0,0.4133426833912068,congested,51.54050841066344,136158.56870400644,17.9,False,underserved,11.452324466520077,2.577025420533172,0.0,1.0050022678095158,0,0,0.1696428393750311,21.68060393185624,0.0,0.024541603875375472,0.9909798791464951,0.02318259840001828,0.20896789647814656
0101MCY,-1.180059,36.725487,Karura Ward,True,8,residential,6.693631335071655,14.809247111408782,12,17,19794,501.8775238660341,1,1,1440.0,0,1,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,51.54050841066344,136158.56870400644,17.9,False,underserved,15.61320274167116,2.8633615783701907,0.0,1.039821074286697,0,0,0.1696428393750311,21.68060393185624,0.0,0.02740857658362876,0.9986047418439917,0.02318259840001828,0.21120961219470918
0101MDS,-1.189723,36.773257,Karura Ward,True,6,secondary,9.470589992862276,12.772719405070031,10,18,19794,501.8775238660341,2,2,720.0,0,2,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,51.54050841066344,136158.56870400644,17.9,False,underserved,11.807900020231951,2.712658337403339,0.0,0.5730336116771029,0,0,0.1696428393750311,21.68060393185624,0.0,0.025899643579284926,0.9987966139810983,0.02318259840001828,0.21087075337104455
0101MIC,-1.190698,36.774211,Karura Ward,True,6,secondary,9.809919765750593,9.776195425194324,12,20,19794,501.8775238660341,2,2,720.0,0,2,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,51.54050841066344,136158.56870400644,17.9,False,underserved,11.665435886645474,2.4543099243173065,0.0,0.5550457477963886,0,0,0.1696428393750311,21.68060393185624,0.0,0.023312901286124055,0.9990789324873088,0.02318259840001828,0.21028053149899645
0101MIM,-1.212005,36.804767,Karura Ward,True,6,residential,621.3335778897437,11.266339161426492,2,13,19794,501.8775238660341,1,1,1440.0,0,1,18.04765037721442,11.94259048213484,21.10018032475421,57.13306704260651,92.96875,276,114.0,0.4133426833912068,congested,51.54050841066344,136158.56870400644,17.9,False,underserved,8.387018425022447,3.68146488647596,1399.5,0.00964113172287,0,2799,0.1696428393750311,21.68060393185624,0.02075593423950524,0.03559992717863818,0.9989385380981842,0.02318259840001828,0.22058878607812688
0101M.K,-1.16617772,36.91985339,Kahawa West,True,6,primary,10.362105647641194,195.83332587919213,2,5,11984,405.62379022513335,1,1,1440.0,0,1,17.243629136348233,11.957926538319672,20.06267052196347,65.21934587151978,92.04545454545456,187,75.0,0.5053274203972147,congested,30.372611674609445,57375.0964702776,12.5,False,severely_underserved,17.576638311984915,5.062101945768241,1307.5,0.5280711327697976,0,2615,0.140004148607421,5.437899353452546,0.01939148554351776,0.04942370968272231,0.9815494978849617,0.018247533150127074,0.21910235356792956
0101MKB,-1.175287,36.759291,Karura Ward,True,6,secondary,98.5906386501044,23.53690811778763,14,19,19794,501.8775238660341,2,2,720.0,0,2,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,51.54050841066344,136158.56870400644,17.9,False,underserved,13.93179809325482,2.577025420533172,0.0,0.0602466264031103,0,0,0.1696428393750311,21.68060393185624,0.0,0.024541603875375472,0.9977824623512925,0.02318259840001828,0.21032841311910605
