route_id,variant_id,new_stops,new_stop_coords,quality_scores,pop_served,equity_score,coverage_score,temporal_equity_score,performance_score,speed_score,congestion_score,demand_match_score,equity_multiplier,final_score,total_pop_served
50205012511,50205012511_A,['CANDIDATE_Nairobi West Ward_19'],"[(np.float64(-1.3196147412610424), np.float64(36.7998238813814))]",[np.float64(8.839407e-05)],[np.int64(8719)],0.75,0.05812666666666667,0.0,0.5615180493902878,0.49784090884004106,0.657033760215658,0.12169870151379641,1.5,0.23171541510512705,8719
50206002411,50206002411_A,['CANDIDATE_Nairobi West Ward_19'],"[(np.float64(-1.3196147412610424), np.float64(36.7998238813814))]",[np.float64(8.839407e-05)],[np.int64(8719)],0.75,0.05812666666666667,0.0,0.5302731187647362,0.502082198143559,0.5725594996965018,0.13841008645533143,1.5,0.22797313672124697,8719
30600017A11,30600017A11_A,['CANDIDATE_Roysambu Ward_9'],"[(np.float64(-1.268917054846389), np.float64(36.85775677859107))]",[np.float64(0.005465997)],[np.int64(3865)],0.75,0.025766666666666667,0.0,0.42207259976980027,0.35476922249026677,0.5230276656891004,0.37733156778959226,1.5,0.2276092551223989,3865
40701003311,40701003311_A,['CANDIDATE_Pipeline Ward_44'],"[(np.float64(-1.3092994232301054), np.float64(36.90602624353269))]",[np.float64(0.4908371)],[np.int64(4986)],0.75,0.03324,0.0,0.5918250063792672,0.5714368130088894,0.6224072964348337,0.1173761071913611,1.5,0.22592941735455763,4986
40601003611,40601003611_A,['CANDIDATE_Pipeline Ward_4'],"[(np.float64(-1.299296200990657), np.float64(36.87998585871159))]",[np.float64(0.032371506)],[np.int64(4986)],0.75,0.03324,0.0,0.44105454327367893,0.37651847821847406,0.5378586408564863,0.29546275133326716,1.5,0.22248832135472588,4986
50901011011,50901011011_B,"['CANDIDATE_South C Ward_31', 'CANDIDATE_South C Ward_33']","[(-1.328878392447456, 36.847077279881766), (-1.3287188122620797, 36.87514439170599)]","[0.0070457943, 0.0028782825]","[3659, 3659]",0.75,0.048786666666666666,0.0,0.5473743992581442,0.5099167662727924,0.6035608487361721,0.10348663420451157,1.5,0.2219518749823056,7318
50600003311,50600003311_A,['CANDIDATE_South C Ward_31'],"[(np.float64(-1.328878392447456), np.float64(36.847077279881766))]",[np.float64(0.0070457943)],[np.int64(3659)],0.75,0.024393333333333333,0.0,0.6390890413115031,0.6036083717394112,0.6923100456696412,0.0448703501275299,1.5,0.22052536078143012,3659
50700003311,50700003311_B,"['CANDIDATE_South C Ward_31', 'CANDIDATE_Pipeline Ward_23']","[(-1.328878392447456, 36.847077279881766), (-1.3238112153440054, 36.89342008500604)]","[0.0070457943, 0.00033206472]","[3659, 4986]",0.75,0.057633333333333335,0.0,0.4900292127865157,0.43809402623000215,0.567931992621286,0.1398622494948491,1.5,0.21992017998153052,8645
50703033C11,50703033C11_B,"['CANDIDATE_South C Ward_31', 'CANDIDATE_Pipeline Ward_23']","[(-1.328878392447456, 36.847077279881766), (-1.3238112153440054, 36.89342008500604)]","[0.0070457943, 0.00033206472]","[3659, 4986]",0.75,0.057633333333333335,0.0,0.5025705339292512,0.4406191966988957,0.5954975397747846,0.10744978137732286,1.5,0.2175665739924487,8645
50800011011,50800011011_A,['CANDIDATE_South C Ward_31'],"[(np.float64(-1.328878392447456), np.float64(36.847077279881766))]",[np.float64(0.0070457943)],[np.int64(3659)],0.75,0.024393333333333333,0.0,0.5837843894884145,0.5428942881661318,0.6451195414718385,0.09488856868395773,1.5,0.2169671632002766,3659
