cell_id,lon,lat,inside_nairobi,population_raw,population_corrected
422,37.01190311730852,-1.2369863812728807,False,1116.1505126953125,337.155729380464
423,37.01944780928731,-1.235706450365969,False,1249.49169921875,377.4341187978582
424,37.0289410112649,-1.2399931168809935,False,1544.7342529296875,466.6180750907988
425,37.03282473664629,-1.2385039027170754,False,1143.841064453125,345.52021792270176
426,37.046018907315236,-1.2344760825328245,False,758.2638549804688,229.04886050844885
427,37.049126801635005,-1.2380845215066572,False,490.5743103027344,148.18784520917697
428,37.0583309788489,-1.2335582988530105,False,278.2113037109375,84.03932440799464
429,37.07150694956254,-1.2404995046049243,False,186.55674743652344,56.35322076851313
430,37.0830438800514,-1.2331648678809426,False,161.29342651367188,48.721926157763875
431,37.09037465533868,-1.237865397585982,False,173.3125457763672,52.352543064205264
432,36.67200945690838,-1.2459133812218661,False,13812.64453125,4172.387315722127
433,36.682995816323505,-1.2450189102611446,False,15164.744140625,4580.816219179802
434,36.68923949284881,-1.2455154445420253,False,18449.6640625,5573.092403815231
435,36.69926028790522,-1.2418912641884292,False,21062.38671875,6362.317873693502
436,36.70275904360593,-1.2481426985957889,False,24573.27734375,7422.853057777623
437,36.71434472322683,-1.2433621930542682,False,24858.609375,7509.0433412720895
438,36.72339218447018,-1.2472115223932605,False,15240.34765625,4603.6537828993405
439,36.73740677982309,-1.2457119688004665,False,8168.47314453125,2467.4517367004673
440,36.739523901901975,-1.250171610699478,False,7354.4658203125,2221.564439246946
441,36.753579510102135,-1.24330128009468,True,8616.736328125,2602.8586544054956
442,36.75784678913402,-1.2457896505714792,True,8213.7998046875,2481.1435667821083
443,36.77251920079816,-1.2436879220597696,True,12848.951171875,3881.2843383158142
444,36.77789565567273,-1.24197928119425,True,10712.5908203125,3235.953691276831
445,36.790908784206245,-1.2452245660291008,True,10619.50390625,3207.8349151354932
446,36.79337748813358,-1.242132014141578,True,10061.5078125,3039.2809631013492
447,36.805890416339096,-1.245484551039671,True,12105.2626953125,3656.63826424666
448,36.81737757472819,-1.2426017332173647,True,16653.576171875,5030.54790295507
449,36.8237917581444,-1.2427010244546062,True,13642.2138671875,4120.905303039062
450,36.83447742628465,-1.2485960203961501,True,5144.2548828125,1553.9257361852983
451,36.837194504974136,-1.247690280621336,True,3947.068359375,1192.2914485843235
452,36.84847956524875,-1.2483460590806952,True,10750.546875,3247.419081613539
453,36.860260944541906,-1.2497462431267254,True,46358.6875,14003.574714524377
454,36.868829607792854,-1.2447230158191984,True,196700.078125,59417.217978317865
455,36.873027078314564,-1.2501238719863572,True,271444.21875,81995.19018072553
456,36.882190825474,-1.2460306909388303,True,280940.46875,84863.723643473
457,36.89625971901304,-1.2473921636515757,True,151363.1875,45722.29757766141
458,36.90418484303597,-1.2499415294218577,True,127457.0703125,38500.973674362125
459,36.907790144534474,-1.2455949382150633,True,70478.9609375,21289.58882389253
460,36.922893754521034,-1.2479547817705356,True,29429.46484375,8889.762242469043
461,36.93034083987829,-1.247455206384746,True,21075.5078125,6366.281364175506
462,36.9370052507298,-1.248009352334178,True,18007.41015625,5439.500709292772
463,36.94311199128308,-1.2461258547353002,True,16025.5546875,4840.841372139852
464,36.95984125333535,-1.2452092325788293,False,10247.4453125,3095.4471277168136
465,36.96675392597927,-1.2500464840709296,False,6412.56494140625,1937.0443192275893
466,36.97545781962529,-1.2425963913718236,False,4859.203125,1467.8201149242595
467,36.98461070161517,-1.2433140957174458,False,4223.60302734375,1275.8243114173486
468,36.992421766872056,-1.2418753940866671,False,3585.66455078125,1083.122153492519
469,37.000601045439346,-1.2507246312157572,False,4288.0205078125,1295.2829080539673
470,37.009251695965155,-1.2493378204817618,False,1556.5821533203125,470.1969718904625
471,37.01445266713664,-1.245482646652564,False,1100.52783203125,332.4365842165644
